x1,x2,x3,y
51.081566342483086,-95.83218663102659,84.5098179766452,-2134.807163546886
63.89900702093328,-74.8518418813938,89.53905783314539,-1668.9022406364954
26.80243497794082,-97.43068866227011,79.02281318996307,-1266.3532792519188
-2.838866176772541,-228.6767502394654,85.76815620238737,-1562.0382778942762
-46.50266696710662,-147.77459212753348,64.79072131333422,-668.4549472927366
-66.63021619545063,-123.22014700165306,68.80725879381,-559.8292073238646
-30.41587379030363,-17.789599493043738,80.3739619774836,-669.2855856327935
60.95159183826706,-253.00455179257318,94.40329052027332,-2215.4890534280084
60.67510896646016,-265.5133230058558,69.78207049102657,-1824.7868461027088
-57.92219914224722,-141.96470060257505,80.83401708173758,-895.6042196080277
-55.58145364450989,-172.07565429812522,79.03819520311893,-1402.3999704098676
-7.48728155368574,-126.7772580172007,71.77230450045566,-947.2382781901208
60.04181675767285,0.6772006851200558,67.63302380716891,-1389.6365383684567
-42.950015069885055,-228.49754030153304,85.11321202314998,-1281.7005565079721
55.93719459765488,-240.03979841918783,77.9183378671122,-2162.570978424821
-59.041081497786735,-145.85953058906748,64.9555939006799,-678.6083382881369
-20.568886955375028,-255.75722859725772,67.41522186774527,-1081.3320065867583
-9.122576051327904,-15.467028559062953,72.62788732331195,-681.7468568935869
64.16232113665703,-234.69932941774837,96.49169634191774,-2965.6870833926623
65.30834612904462,-18.695597787794668,84.08240245778694,-1590.1311293733495
-35.91602423477231,-79.45395805012981,81.83744190414609,-775.7390122361658
4.981741611399173,-174.09387158409646,73.61155121154457,-1661.268540080407
9.791921426996069,-141.9160812117986,72.09273730936641,-1689.781838966058
-15.326269149422515,-208.96879242196758,92.77996007342992,-1425.6186745064804
-25.492027447820377,-70.62796241711297,63.609084739641,-408.5302960296671
-25.315849935335223,-239.62679535968556,82.2469546801653,-1017.6860861559225
69.96319660921719,-237.4023378763864,83.38090295477042,-2037.8221743356778
59.173473572182516,-73.97247400971483,93.14718871550349,-1544.9015917886913
71.42640294979259,-74.31694674941804,70.49789480485555,-1376.5333081688193
-5.482993750442958,-129.20967439995468,91.06655387385118,-1053.9798667604623
21.032089951885865,-243.53738214376386,80.96049353975636,-1994.549117465422
-50.9590597470421,-249.93343529964153,67.53302818826273,-1034.909241105144
-64.67782265978852,-81.42998497719728,82.86350203429173,-491.8690500592654
69.17616696579222,-258.63291876796296,80.46994171098474,-2541.2968102280593
-22.44181154271108,-79.97029454235184,91.67491319019614,-897.1267199773689
40.10351206493482,-144.39452285570763,92.59032244037968,-1592.479670439698
-51.12620735331248,-46.3817738365438,64.9877619485864,-686.2595692196803
31.19837276397081,-208.29870943184042,76.37212936785,-1501.5775422520928
-38.68844179491724,-6.4954965815264245,83.1970866476509,-436.02257361612106
-49.254522560572454,-225.13535620915633,80.79452431878545,-1163.2992328046207
-8.098914847185434,-215.6770692630311,64.53899614806775,-1199.3962160168605
38.46464156051981,-145.70502608252488,73.79024265350185,-1577.9096417382232
44.786192470589526,-3.0521194329231776,73.76466175869464,-862.0639448047673
-40.42830988985918,-216.82216017785356,90.5299935268963,-1095.7376154981946
16.860727024284913,-20.607742601464054,65.81962519897851,-1065.5207518145098
-1.3358754594585207,-249.15092755712823,79.93062027747902,-1698.3354703068544
33.22515030642769,-37.153504033614155,71.8697250047303,-979.6648660375031
-32.444944876520175,-115.95650343135506,73.41391439622349,-1279.9097542453537
-26.78930818797344,-103.3182451278254,67.98114574907055,-1253.2485030276612
-12.786218554917966,-52.45648679343404,81.02341587067647,-646.1515789943802
-27.376646587358778,-87.7402359890402,96.24929754562825,-757.1687364997625
-18.34479990307903,-220.82269439680482,71.78237744425516,-1329.5647621166827
